687;EST ET PERIPHERIES;ABENGOUROU;KREMLIN;;;2020-09-04 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
688;EST ET PERIPHERIES;ABENGOUROU;UNIVERSITE DE LA JOIE;;;2020-09-04 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
689;EST ET PERIPHERIES;ABENGOUROU;MANCHESTER;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
690;EST ET PERIPHERIES;ABENGOUROU;ZHENIX;;;2020-09-04 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
691;EST ET PERIPHERIES;BASSAM;LA BERCEUSE;;;2020-09-05 00:00;16:00:00;;80;0;0;0;2020-08-31;2020-09-06
692;EST ET PERIPHERIES;BASSAM;LE TROLY;;;2020-09-05 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
693;EST ET PERIPHERIES;BONOUA;SELFIE ;;;2020-09-05 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
694;EST ET PERIPHERIES;BONOUA;LA TERRASSE DES GRANDS;;;2020-09-05 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
695;EST ET PERIPHERIES;BONOUA;CHAMPIONS LEAGUE;;;2020-09-05 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
696;EST ET PERIPHERIES;BONOUA;LE PREMIER ;;;2020-09-05 00:00;15:00:00;;60;0;0;0;2020-08-31;2020-09-06
697;EST ET PERIPHERIES;ABOISSO;MONOPOLE;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
698;EST ET PERIPHERIES;DABOU;17 - 18 ;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
699;EST ET PERIPHERIES;DABOU;QUAY  D'ORSAY;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
700;EST ET PERIPHERIES;DABOU;CHEZ  DOS;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
701;EST ET PERIPHERIES;DABOU;PLANTATION;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
702;EST ET PERIPHERIES;DABOU;PLANETE DES STARS;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
703;EST ET PERIPHERIES;ADZOPE;PELOUSE;;;2020-09-05 00:00;20:00:00;;80;0;0;0;2020-08-31;2020-09-06
704;EST ET PERIPHERIES;ADZOPE;CAVE A PLUS;;;2020-09-05 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
705;EST ET PERIPHERIES;ADZOPE;EMINEM;;;2020-09-05 00:00;20:00:00;;80;0;0;0;2020-08-31;2020-09-06
706;EST ET PERIPHERIES;ADZOPE;LA CACHETTE TOULUSE;;;2020-09-05 00:00;20:00:00;;60;0;0;0;2020-08-31;2020-09-06
707;EST ET PERIPHERIES;AGBOVILLE;PELOUSE (MOUTCHO);;;2020-09-05 00:00;16:00:00;;80;0;0;0;2020-08-31;2020-09-06
708;EST ET PERIPHERIES;AGBOVILLE;MAISON BLANCHE;;;2020-09-05 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
709;EST ET PERIPHERIES;AGBOVILLE;SIKENSI GASOIL;;;2020-09-05 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
710;EST ET PERIPHERIES;AGBOVILLE;WIFI;;;2020-09-05 00:00;18:00:00;;60;0;0;0;2020-08-31;2020-09-06
711;EST ET PERIPHERIES;ABENGOUROU;KREMLIN;;;2020-09-05 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
712;EST ET PERIPHERIES;ABENGOUROU;UNIVERSITE DE LA JOIE;;;2020-09-05 00:00;17:00:00;;60;0;0;0;2020-08-31;2020-09-06
713;EST ET PERIPHERIES;ABENGOUROU;MANCHESTER;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
714;EST ET PERIPHERIES;ABENGOUROU;ZHENIX;;;2020-09-05 00:00;16:00:00;;60;0;0;0;2020-08-31;2020-09-06
715;EST ET PERIPHERIES;ABOISSO;PETIT BONHEUR;;;2020-09-03 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
716;EST ET PERIPHERIES;ABOISSO;BEST OF;;;2020-09-03 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
717;EST ET PERIPHERIES;ABOISSO;OBV;;;2020-09-03 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
718;EST ET PERIPHERIES;ABOISSO;CHEZ  NINI;;;2020-09-03 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
719;EST ET PERIPHERIES;ABOISSO;ALICE ;;;2020-09-03 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
720;EST ET PERIPHERIES;ADZOPE;LINGOT G OR;;;2020-09-03 00:00;10:00:00;;0;0;80;0;2020-08-31;2020-09-06
721;EST ET PERIPHERIES;ADZOPE;TITANIC;;;2020-09-03 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
722;EST ET PERIPHERIES;ADZOPE;CAPITOLE INTER;;;2020-09-03 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
723;EST ET PERIPHERIES;ADZOPE;DIGITAL CAVE;;;2020-09-03 00:00;10:00:00;;0;0;80;0;2020-08-31;2020-09-06
724;EST ET PERIPHERIES;DABOU;POUVOIR;;;2020-09-03 00:00;10:00:00;;0;0;60;0;2020-08-31;2020-09-06
725;EST ET PERIPHERIES;ABOISSO;PETIT BONHEUR;;;2020-09-04 00:00;10:00:00;;0;0;45;0;2020-08-31;2020-09-06
